DATE,TIME,PARTICULATE_(terukur),PARTICULATE_(terkoreksi),SO2_(terukur),SO2_(terkoreksi),NOX_(terukur),NOX_(terkoreksi),CO_(terukur),CO_(terkoreksi),O2_(terukur),O2_(terkoreksi),FLOWRATE_(terukur),FLOWRATE_(terkoreksi),DATETIME
2025-01-08,23:00:00,38,38,38.99,38.99,182.48,182.48,958.83,958.83,10,10,4.08,104.06,2025-01-08 23:00:00
2025-01-09,0:00:00,61.47,61.47,38.87,38.87,185.31,185.31,951.24,951.24,10,10,5.52,140.68,2025-01-09 0:00:00
2025-01-09,1:00:00,33.93,33.93,38.64,38.64,181.8,181.8,943.7,943.7,10.01,10.01,5.7,145.46,2025-01-09 1:00:00
2025-01-09,2:00:00,30.1,30.1,38.82,38.82,184.88,184.88,922.46,922.46,10,10,4.05,103.29,2025-01-09 2:00:00
2025-01-09,3:00:00,31.39,31.39,38.53,38.53,175.84,175.84,995.21,995.21,10.01,10.01,4.61,117.48,2025-01-09 3:00:00
2025-01-09,4:00:00,31.22,31.22,38.81,38.81,187.15,187.15,948.9,948.9,10,10,5.14,131.1,2025-01-09 4:00:00
2025-01-09,5:00:00,32.81,32.81,38.94,38.94,191.7,191.7,975.98,975.98,10.08,10.08,5.73,145.99,2025-01-09 5:00:00
2025-01-09,6:00:00,36.01,36.01,39.16,39.16,191.72,191.72,979.61,979.61,10.05,10.05,8.4,214.07,2025-01-09 6:00:00
2025-01-09,7:00:00,31.12,31.12,39.03,39.03,192.89,192.89,968.12,968.12,10.05,10.05,11.76,299.76,2025-01-09 7:00:00
2025-01-09,8:00:00,31.09,31.09,39.1,39.1,201.72,201.72,937.19,937.19,10.02,10.02,8.84,225.52,2025-01-09 8:00:00
2025-01-09,9:00:00,32.99,32.99,39.05,39.05,184.56,184.56,1072.11,1072.11,10.14,10.14,4.08,104.05,2025-01-09 9:00:00
2025-01-09,10:00:00,29.43,29.43,38.22,38.22,178.03,178.03,1169.61,1169.61,10,10,4.09,104.32,2025-01-09 10:00:00
2025-01-09,11:00:00,25.58,25.58,38.04,38.04,175.36,175.36,1156.55,1156.55,10,10,4.98,126.99,2025-01-09 11:00:00
2025-01-09,12:00:00,25.39,25.39,38.08,38.08,185.1,185.1,1088.66,1088.66,10,10,8.08,205.94,2025-01-09 12:00:00
2025-01-09,13:00:00,28.03,28.03,38.05,38.05,192,192,1098.46,1098.46,10,10,4.51,115.1,2025-01-09 13:00:00
2025-01-09,14:00:00,26.43,26.43,38.1,38.1,182.57,182.57,1130.75,1130.75,10.04,10.04,5.68,144.83,2025-01-09 14:00:00
2025-01-09,15:00:00,22.41,22.41,38.02,38.02,179.45,179.45,1133.03,1133.03,10,10,4.42,112.64,2025-01-09 15:00:00
2025-01-09,16:00:00,21.05,21.05,37.67,37.67,151.31,151.31,1404.5,1404.5,10,10,4.2,107.16,2025-01-09 16:00:00
2025-01-09,17:00:00,21.43,21.43,38.16,38.16,170.9,170.9,1286.41,1286.41,10,10,4.15,105.89,2025-01-09 17:00:00
2025-01-09,18:00:00,31.34,31.34,38.79,38.79,162.91,162.91,1507.07,1507.07,10.1,10.1,4.16,106.01,2025-01-09 18:00:00
2025-01-09,19:00:00,25.85,25.85,37.95,37.95,157.45,157.45,1547.45,1547.45,10,10,4.13,105.36,2025-01-09 19:00:00
2025-01-09,20:00:00,33.29,33.29,38.18,38.18,157.03,157.03,1443.33,1443.33,10,10,5.28,134.65,2025-01-09 20:00:00
2025-01-09,21:00:00,35.57,35.57,37.82,37.82,150.3,150.3,1388.69,1388.69,10,10,4.12,105.18,2025-01-09 21:00:00
2025-01-09,22:00:00,31.25,31.25,37.65,37.65,147.08,147.08,1397.05,1397.05,10,10,4.13,105.42,2025-01-09 22:00:00
2025-01-09,23:00:00,30.65,30.65,37.69,37.69,157.97,157.97,1225.99,1225.99,10,10,4.13,105.4,2025-01-09 23:00:00
2025-01-10,0:00:00,41.36,41.36,37.73,37.73,163.06,163.06,1181.14,1181.14,10,10,4.14,105.53,2025-01-10 0:00:00
2025-01-10,1:00:00,42.69,42.69,37.56,37.56,156.48,156.48,1257.94,1257.94,10,10,4.13,105.22,2025-01-10 1:00:00
2025-01-10,2:00:00,54.23,54.23,37.9,37.9,170.45,170.45,1177.23,1177.23,10,10,4.13,105.32,2025-01-10 2:00:00
2025-01-10,3:00:00,48.92,48.92,38.1,38.1,174.7,174.7,1120.22,1120.22,10,10,4.13,105.24,2025-01-10 3:00:00
2025-01-10,4:00:00,42.1,42.1,38.1,38.1,170.36,170.36,1151.61,1151.61,10,10,5.22,133.04,2025-01-10 4:00:00
2025-01-10,5:00:00,43.99,43.99,38.14,38.14,177.74,177.74,1125.41,1125.41,10,10,4.36,111.18,2025-01-10 5:00:00
2025-01-10,6:00:00,36.01,36.01,38.3,38.3,174.44,174.44,1122.7,1122.7,10,10,7.22,184.05,2025-01-10 6:00:00
2025-01-10,7:00:00,32.54,32.54,38.4,38.4,183.53,183.53,1067.37,1067.37,10.01,10.01,4.85,123.79,2025-01-10 7:00:00
2025-01-10,8:00:00,34.81,34.81,38.69,38.69,189.39,189.39,1052.39,1052.39,10,10,11.3,288.11,2025-01-10 8:00:00
2025-01-10,9:00:00,38.51,38.51,39.26,39.26,186.92,186.92,1054.27,1054.27,10,10,12.65,322.61,2025-01-10 9:00:00
2025-01-10,10:00:00,37.74,37.74,38.93,38.93,186.84,186.84,1095.53,1095.53,10.02,10.02,11.97,305.28,2025-01-10 10:00:00
2025-01-10,11:00:00,78.57,78.57,38.82,38.82,173.96,173.96,1319.67,1319.67,10,10,11,280.48,2025-01-10 11:00:00
2025-01-10,12:00:00,104.76,104.76,38.43,38.43,165.67,165.67,1369.31,1369.31,10,10,11.59,295.48,2025-01-10 12:00:00
2025-01-10,13:00:00,105,105,35.98,35.98,176.25,176.25,1370.22,1370.22,8.99,8.99,11.3,288.05,2025-01-10 13:00:00
2025-01-10,14:00:00,105,105,33.28,33.28,213.21,213.21,1320.65,1320.65,7.81,7.81,9.25,235.85,2025-01-10 14:00:00
2025-01-10,15:00:00,105,105,33.39,33.39,215.13,215.13,1257.75,1257.75,7.87,7.87,4.4,112.28,2025-01-10 15:00:00
2025-01-10,16:00:00,105,105,34.43,34.43,220.29,220.29,1233.94,1233.94,8.24,8.24,4.34,110.71,2025-01-10 16:00:00
2025-01-10,17:00:00,79.73,79.73,39.27,39.27,204.27,204.27,1222.82,1222.82,10.1,10.1,4.21,107.29,2025-01-10 17:00:00
2025-01-10,18:00:00,52.68,52.68,38.45,38.45,195.77,195.77,1167.42,1167.42,10,10,4.25,108.42,2025-01-10 18:00:00
2025-01-10,19:00:00,65.03,65.03,38.82,38.82,200.2,200.2,1238.64,1238.64,10,10,4.25,108.25,2025-01-10 19:00:00
2025-01-10,20:00:00,53.56,53.56,39.05,39.05,204.71,204.71,1237.49,1237.49,10,10,4.29,109.27,2025-01-10 20:00:00
2025-01-10,21:00:00,68.32,68.32,38.72,38.72,211.13,211.13,1328.7,1328.7,10,10,4.26,108.7,2025-01-10 21:00:00
2025-01-10,22:00:00,51.76,51.76,38.98,38.98,225.05,225.05,1237.19,1237.19,10.02,10.02,4.3,109.72,2025-01-10 22:00:00
2025-01-10,23:00:00,51.44,51.44,38.77,38.77,228.13,228.13,1202.47,1202.47,10,10,5.78,147.35,2025-01-10 23:00:00
2025-01-11,0:00:00,55.84,55.84,39.06,39.06,233.72,233.72,1207.95,1207.95,10.04,10.04,8.38,213.76,2025-01-11 0:00:00
2025-01-11,1:00:00,37.59,37.59,38.88,38.88,233.53,233.53,1164.26,1164.26,10,10,9.1,232.17,2025-01-11 1:00:00
2025-01-11,2:00:00,50.02,50.02,38.99,38.99,237.31,237.31,1144.05,1144.05,10.01,10.01,7.43,189.42,2025-01-11 2:00:00
2025-01-11,3:00:00,71.2,71.2,39.34,39.34,235,235,1151.98,1151.98,10.09,10.09,4.36,111.16,2025-01-11 3:00:00
2025-01-11,4:00:00,93.21,93.21,38.76,38.76,244.64,244.64,1125.23,1125.23,10,10,4.31,109.78,2025-01-11 4:00:00
2025-01-11,5:00:00,100.41,100.41,39.19,39.19,243.07,243.07,1155.13,1155.13,10,10,4.3,109.72,2025-01-11 5:00:00
2025-01-11,6:00:00,74.99,74.99,39.3,39.3,237.26,237.26,1150.5,1150.5,10,10,4.33,110.46,2025-01-11 6:00:00
2025-01-11,7:00:00,65.39,65.39,39.18,39.18,231.11,231.11,1159.07,1159.07,10,10,9.17,233.89,2025-01-11 7:00:00
2025-01-11,8:00:00,51.24,51.24,39.16,39.16,233.14,233.14,1180.08,1180.08,10.06,10.06,13.88,353.99,2025-01-11 8:00:00
2025-01-11,9:00:00,58.86,58.86,38.91,38.91,233.9,233.9,1173.25,1173.25,10,10,13.2,336.54,2025-01-11 9:00:00
2025-01-11,10:00:00,66.34,66.34,39.04,39.04,240.44,240.44,1164.14,1164.14,10,10,11.41,290.94,2025-01-11 10:00:00
2025-01-11,11:00:00,63.13,63.13,39.14,39.14,231.81,231.81,1186.81,1186.81,10,10,8.68,221.22,2025-01-11 11:00:00
2025-01-11,12:00:00,61.3,61.3,39.21,39.21,246.06,246.06,1206.34,1206.34,10.01,10.01,7.48,190.76,2025-01-11 12:00:00
2025-01-11,13:00:00,59.02,59.02,39.18,39.18,237.33,237.33,1222.96,1222.96,10,10,4.31,109.82,2025-01-11 13:00:00
2025-01-11,14:00:00,57.01,57.01,38.91,38.91,222.61,222.61,1242.96,1242.96,10,10,4.42,112.64,2025-01-11 14:00:00
2025-01-11,15:00:00,69.68,69.68,39.07,39.07,222.84,222.84,1242.08,1242.08,10,10,4.41,112.56,2025-01-11 15:00:00
2025-01-11,16:00:00,49.24,49.24,38.85,38.85,217.11,217.11,1266.83,1266.83,10,10,4.33,110.41,2025-01-11 16:00:00
2025-01-11,17:00:00,84.11,84.11,38.7,38.7,220,220,1237.46,1237.46,10,10,4.19,106.81,2025-01-11 17:00:00
2025-01-11,18:00:00,71.12,71.12,38.83,38.83,229.95,229.95,1237.42,1237.42,10,10,4.09,104.21,2025-01-11 18:00:00
2025-01-11,19:00:00,59.53,59.53,38.95,38.95,234.06,234.06,1229.53,1229.53,10.09,10.09,5.17,131.76,2025-01-11 19:00:00
2025-01-11,20:00:00,48.96,48.96,38.75,38.75,227.78,227.78,1215.22,1215.22,10.02,10.02,4.09,104.25,2025-01-11 20:00:00
2025-01-11,21:00:00,46.48,46.48,39.33,39.33,228.98,228.98,1232.34,1232.34,10.08,10.08,4.1,104.47,2025-01-11 21:00:00
2025-01-11,22:00:00,48.77,48.77,38.47,38.47,234.48,234.48,1215.75,1215.75,10,10,6.34,161.56,2025-01-11 22:00:00
2025-01-11,23:00:00,55.78,55.78,39.15,39.15,240.52,240.52,1236.37,1236.37,10.03,10.03,9.07,231.2,2025-01-11 23:00:00
2025-01-12,0:00:00,48.77,48.77,38.76,38.76,231.17,231.17,1218.79,1218.79,10,10,9.84,250.99,2025-01-12 0:00:00
2025-01-12,1:00:00,50.99,50.99,38.69,38.69,225.04,225.04,1227.28,1227.28,10,10,8.78,223.88,2025-01-12 1:00:00
2025-01-12,2:00:00,56.84,56.84,38.56,38.56,237.63,237.63,1207.32,1207.32,10,10,5.25,133.92,2025-01-12 2:00:00
2025-01-12,3:00:00,61.27,61.27,38.77,38.77,260.55,260.55,1194.75,1194.75,10,10,4.08,104.16,2025-01-12 3:00:00
2025-01-12,4:00:00,45.45,45.45,38.66,38.66,233.63,233.63,1226.62,1226.62,10.05,10.05,4.07,103.81,2025-01-12 4:00:00
2025-01-12,5:00:00,53.83,53.83,38.97,38.97,239.37,239.37,1223.89,1223.89,10.09,10.09,5.33,135.95,2025-01-12 5:00:00
2025-01-12,6:00:00,54.39,54.39,38.75,38.75,240.49,240.49,1226.73,1226.73,10,10,7.64,194.72,2025-01-12 6:00:00
2025-01-12,7:00:00,64.27,64.27,38.72,38.72,239.22,239.22,1259.77,1259.77,10,10,10.29,262.33,2025-01-12 7:00:00
2025-01-12,8:00:00,48.53,48.53,38.64,38.64,241.01,241.01,1248.59,1248.59,10,10,9.88,252.03,2025-01-12 8:00:00
2025-01-12,9:00:00,44.05,44.05,38.43,38.43,237.82,237.82,1252.92,1252.92,10,10,8.53,217.58,2025-01-12 9:00:00
2025-01-12,10:00:00,58.07,58.07,38.72,38.72,242.21,242.21,1274.06,1274.06,10,10,7.37,187.81,2025-01-12 10:00:00
2025-01-12,11:00:00,65.33,65.33,38.04,38.04,243.22,243.22,1309.77,1309.77,9.74,9.74,8.85,225.73,2025-01-12 11:00:00
2025-01-12,12:00:00,89.73,89.73,31.28,31.28,241.48,241.48,1356.59,1356.59,7.09,7.09,7.44,189.66,2025-01-12 12:00:00
2025-01-12,13:00:00,87.52,87.52,38.44,38.44,231.42,231.42,1280.92,1280.92,9.95,9.95,4.44,113.11,2025-01-12 13:00:00
2025-01-12,14:00:00,37.76,37.76,37.95,37.95,226.58,226.58,1259.61,1259.61,10,10,4.19,106.85,2025-01-12 14:00:00
2025-01-12,15:00:00,31.38,31.38,38.16,38.16,237.47,237.47,1238.85,1238.85,10,10,4.2,107.22,2025-01-12 15:00:00
2025-01-12,16:00:00,70.13,70.13,35.96,35.96,263.1,263.1,1201.28,1201.28,9.39,9.39,3.48,88.85,2025-01-12 16:00:00
2025-01-12,17:00:00,74.69,74.69,33.54,33.54,220.92,220.92,1279.38,1279.38,8.42,8.42,3.24,82.6,2025-01-12 17:00:00
2025-01-12,18:00:00,69.54,69.54,37.42,37.42,216.47,216.47,1232.94,1232.94,9.92,9.92,6.4,163.23,2025-01-12 18:00:00
2025-01-12,19:00:00,53.14,53.14,35.75,35.75,225.3,225.3,1252.84,1252.84,9.3,9.3,6.31,161,2025-01-12 19:00:00
2025-01-12,20:00:00,58.28,58.28,31.47,31.47,233.86,233.86,1264.49,1264.49,7.62,7.62,4.11,104.69,2025-01-12 20:00:00
2025-01-12,21:00:00,57.63,57.63,31.21,31.21,238.52,238.52,1275.43,1275.43,7.34,7.34,5.99,152.71,2025-01-12 21:00:00
2025-01-12,22:00:00,63.64,63.64,31.31,31.31,252.3,252.3,1302.3,1302.3,7.47,7.47,8.98,228.89,2025-01-12 22:00:00
2025-01-12,23:00:00,84.15,41.16,31.89,16.32,247.26,122.56,1293.59,641.69,7.71,4.33,7.42,85.79,2025-01-12 23:00:00
2025-01-13,0:00:00,85.98,85.98,33.11,33.11,235.2,235.2,1261.68,1261.68,8.09,8.09,5.47,139.42,2025-01-13 0:00:00
2025-01-13,1:00:00,59.21,59.21,38.58,38.58,235.05,235.05,1220.08,1220.08,10.02,10.02,6.29,160.48,2025-01-13 1:00:00
2025-01-13,2:00:00,48.85,48.85,38.72,38.72,217.9,217.9,1240.52,1240.52,10.14,10.14,5.52,140.84,2025-01-13 2:00:00
2025-01-13,3:00:00,48.75,48.75,38.67,38.67,213.86,213.86,1245.97,1245.97,10.09,10.09,3.97,101.32,2025-01-13 3:00:00
2025-01-13,4:00:00,57.93,57.93,38.82,38.82,207.53,207.53,1242.51,1242.51,10.04,10.04,3.99,101.76,2025-01-13 4:00:00
2025-01-13,5:00:00,53.09,53.09,38.79,38.79,207.82,207.82,1227.43,1227.43,10,10,4.13,105.31,2025-01-13 5:00:00
2025-01-13,6:00:00,52.24,52.24,38.73,38.73,209.31,209.31,1212.88,1212.88,10.01,10.01,10.36,264.15,2025-01-13 6:00:00
2025-01-13,7:00:00,47.37,47.37,38.86,38.86,195.96,195.96,1279.98,1279.98,10.13,10.13,7.59,193.46,2025-01-13 7:00:00
2025-01-13,8:00:00,42.74,42.74,38.47,38.47,202.2,202.2,1241.64,1241.64,10,10,4,101.96,2025-01-13 8:00:00
2025-01-13,9:00:00,54.17,54.17,38.19,38.19,216.78,216.78,1211.63,1211.63,10.05,10.05,5.56,141.75,2025-01-13 9:00:00
2025-01-13,10:00:00,65.25,65.25,36.88,36.88,257.32,257.32,1199.95,1199.95,9.82,9.82,12.78,325.78,2025-01-13 10:00:00
2025-01-13,11:00:00,69.69,69.69,36.78,36.78,250.24,250.24,1225.46,1225.46,9.71,9.71,13.31,339.45,2025-01-13 11:00:00
2025-01-13,12:00:00,71.15,71.15,36.43,36.43,254.9,254.9,1178.7,1178.7,9.26,9.26,11.98,305.48,2025-01-13 12:00:00
2025-01-13,13:00:00,91.88,91.88,32.41,32.41,245.61,245.61,1198.64,1198.64,7.9,7.9,9.34,238.15,2025-01-13 13:00:00
2025-01-13,14:00:00,105,105,35.89,35.89,210.84,210.84,1252.84,1252.84,8.94,8.94,8.56,218.2,2025-01-13 14:00:00
2025-01-13,15:00:00,99.94,99.94,39.01,39.01,209.93,209.93,1153.77,1153.77,10,10,6.24,159.09,2025-01-13 15:00:00
2025-01-13,16:00:00,63.99,63.99,36.88,36.88,204.21,204.21,1233.77,1233.77,9.36,9.36,4.31,110.03,2025-01-13 16:00:00
2025-01-13,17:00:00,85.94,85.94,33.17,33.17,201.82,201.82,1332.75,1332.75,8.03,8.03,4.06,103.49,2025-01-13 17:00:00
2025-01-13,18:00:00,101.88,101.88,37.32,37.32,231.14,231.14,1154,1154,9.26,9.26,4.09,104.25,2025-01-13 18:00:00
2025-01-13,19:00:00,59.97,59.97,40.34,40.34,233.95,233.95,1147.79,1147.79,10.66,10.66,4.02,102.43,2025-01-13 19:00:00
2025-01-13,20:00:00,47.39,47.39,39.71,39.71,219.71,219.71,1147.77,1147.77,10.29,10.29,4.02,102.47,2025-01-13 20:00:00
2025-01-13,21:00:00,50.71,50.71,39.88,39.88,224.67,224.67,1101.67,1101.67,10.27,10.27,4.21,107.26,2025-01-13 21:00:00
2025-01-13,22:00:00,46.14,46.14,39.57,39.57,226.22,226.22,1071.99,1071.99,10.19,10.19,4.01,102.16,2025-01-13 22:00:00
2025-01-13,23:00:00,81.6,81.6,39.12,39.12,225.18,225.18,1100.58,1100.58,10.06,10.06,5.83,148.63,2025-01-13 23:00:00
2025-01-14,0:00:00,58.52,58.52,38.52,38.52,224.34,224.34,1124.25,1124.25,10,10,6.41,163.49,2025-01-14 0:00:00
2025-01-14,1:00:00,37.81,37.81,38.61,38.61,224.72,224.72,1103.36,1103.36,10,10,6.37,162.45,2025-01-14 1:00:00
2025-01-14,2:00:00,37.42,37.42,38.41,38.41,228.05,228.05,1138.66,1138.66,10,10,4.65,118.51,2025-01-14 2:00:00
2025-01-14,3:00:00,41.75,41.75,38.4,38.4,213.96,213.96,1171.31,1171.31,10,10,5.09,129.67,2025-01-14 3:00:00
2025-01-14,4:00:00,32.32,32.32,38.05,38.05,209.01,209.01,1197.4,1197.4,10,10,4,102.11,2025-01-14 4:00:00
2025-01-14,5:00:00,30.96,30.96,37.87,37.87,200.23,200.23,1226.32,1226.32,10,10,5.08,129.63,2025-01-14 5:00:00
2025-01-14,6:00:00,43.77,43.77,38.19,38.19,197.32,197.32,1279.43,1279.43,10,10,10.3,262.78,2025-01-14 6:00:00
2025-01-14,7:00:00,46.08,46.08,38.08,38.08,199.69,199.69,1214.22,1214.22,10,10,10.15,258.73,2025-01-14 7:00:00
2025-01-14,8:00:00,51.75,51.75,39.09,39.09,218.48,218.48,1060.18,1060.18,10,10,4.97,126.63,2025-01-14 8:00:00
2025-01-14,9:00:00,44.53,44.53,39.39,39.39,221.93,221.93,1035.34,1035.34,10.08,10.08,4.33,110.34,2025-01-14 9:00:00
2025-01-14,10:00:00,41.54,41.54,39.26,39.26,217.63,217.63,1037.03,1037.03,10.03,10.03,7.5,191.34,2025-01-14 10:00:00
2025-01-14,11:00:00,49.01,49.01,39.64,39.64,223.12,223.12,1044.93,1044.93,10.34,10.34,7.32,186.55,2025-01-14 11:00:00
2025-01-14,12:00:00,45.49,45.49,39.6,39.6,210.74,210.74,1051.13,1051.13,10.24,10.24,6.34,161.69,2025-01-14 12:00:00
2025-01-14,13:00:00,40.87,40.87,39.27,39.27,213.43,213.43,1037.22,1037.22,10.02,10.02,4.02,102.43,2025-01-14 13:00:00
2025-01-14,14:00:00,58.65,58.65,39.26,39.26,214.54,214.54,1047.03,1047.03,10.14,10.14,4.01,102.36,2025-01-14 14:00:00
2025-01-14,15:00:00,100.19,100.19,39.34,39.34,223.79,223.79,1022.91,1022.91,10.1,10.1,4.05,103.15,2025-01-14 15:00:00
2025-01-14,16:00:00,58.96,58.96,38.21,38.21,225.42,225.42,1243.86,1243.86,9.89,9.89,4.01,102.22,2025-01-14 16:00:00
2025-01-14,17:00:00,48.33,48.33,39.85,39.85,225.3,225.3,971.27,971.27,10.5,10.5,4.03,102.78,2025-01-14 17:00:00
2025-01-14,18:00:00,42.2,42.2,38.84,38.84,199.6,199.6,1123.4,1123.4,10.03,10.03,4.01,102.32,2025-01-14 18:00:00
2025-01-14,19:00:00,48.73,48.73,38.88,38.88,213.76,213.76,1067.06,1067.06,10.02,10.02,4.34,110.66,2025-01-14 19:00:00
2025-01-14,20:00:00,46.81,46.81,39.18,39.18,213.53,213.53,1072.21,1072.21,10.03,10.03,4.4,112.11,2025-01-14 20:00:00
2025-01-14,21:00:00,38.49,38.49,38.7,38.7,205.47,205.47,1050.89,1050.89,10,10,6.49,165.43,2025-01-14 21:00:00
2025-01-14,22:00:00,38.8,38.8,38.42,38.42,187.69,187.69,1123.3,1123.3,10,10,4,102.06,2025-01-14 22:00:00
2025-01-14,23:00:00,49.01,49.01,38.63,38.63,196.41,196.41,1084.35,1084.35,10,10,4,102.02,2025-01-14 23:00:00
2025-01-15,0:00:00,66.12,66.12,38.42,38.42,188.74,188.74,1131.89,1131.89,10,10,7.13,181.81,2025-01-15 0:00:00
2025-01-15,1:00:00,46.79,46.79,38.22,38.22,178.97,178.97,1236.87,1236.87,10,10,8.61,219.46,2025-01-15 1:00:00
2025-01-15,2:00:00,46.84,46.84,38.33,38.33,183.89,183.89,1168.12,1168.12,10,10,6.27,159.95,2025-01-15 2:00:00
2025-01-15,3:00:00,45.85,45.85,38.18,38.18,179.9,179.9,1250.95,1250.95,10,10,4.54,115.72,2025-01-15 3:00:00
2025-01-15,4:00:00,57.9,57.9,38.17,38.17,173.47,173.47,1366.39,1366.39,10,10,4.61,117.58,2025-01-15 4:00:00
2025-01-15,5:00:00,94.79,94.79,38.43,38.43,179.12,179.12,1208.06,1208.06,10,10,4.49,114.4,2025-01-15 5:00:00
2025-01-15,6:00:00,46.3,46.3,38.03,38.03,148.22,148.22,1586.54,1586.54,10,10,9,229.55,2025-01-15 6:00:00
2025-01-15,7:00:00,35.97,35.97,38.03,38.03,149.63,149.63,1577.5,1577.5,10,10,10.31,262.91,2025-01-15 7:00:00
2025-01-15,8:00:00,53.82,53.82,36.89,36.89,168.06,168.06,1381.38,1381.38,9.47,9.47,10.13,258.3,2025-01-15 8:00:00
2025-01-15,9:00:00,74.12,74.12,35.81,35.81,177.31,177.31,1303.04,1303.04,8.94,8.94,11.17,284.87,2025-01-15 9:00:00
2025-01-15,10:00:00,36.05,36.05,38.44,38.44,168.78,168.78,1236.16,1236.16,10,10,8.75,223.12,2025-01-15 10:00:00
2025-01-15,11:00:00,43.07,43.07,38.19,38.19,163.55,163.55,1308.81,1308.81,10,10,7.65,195.2,2025-01-15 11:00:00
2025-01-15,12:00:00,56.41,56.41,38.63,38.63,175.59,175.59,1097.33,1097.33,10.03,10.03,5.99,152.78,2025-01-15 12:00:00
2025-01-15,13:00:00,53.59,53.59,39.41,39.41,193.6,193.6,913.19,913.19,10.06,10.06,4.49,114.52,2025-01-15 13:00:00
2025-01-15,14:00:00,40.21,40.21,39.12,39.12,203.59,203.59,970.24,970.24,10.14,10.14,4.7,119.79,2025-01-15 14:00:00
2025-01-15,15:00:00,73.48,73.48,39.63,39.63,211.18,211.18,901.13,901.13,10.03,10.03,4.92,125.58,2025-01-15 15:00:00
2025-01-15,16:00:00,45.93,45.93,39.66,39.66,207.11,207.11,898.17,898.17,10.06,10.06,4.02,102.52,2025-01-15 16:00:00
2025-01-15,17:00:00,36.63,36.63,38.98,38.98,196.68,196.68,971.91,971.91,10.03,10.03,4.01,102.26,2025-01-15 17:00:00
2025-01-15,18:00:00,36.13,36.13,38.66,38.66,183.96,183.96,1042.28,1042.28,10,10,4,102.1,2025-01-15 18:00:00
2025-01-15,19:00:00,29.04,29.04,38.56,38.56,179.91,179.91,1040.83,1040.83,10,10,4,102.05,2025-01-15 19:00:00
2025-01-15,20:00:00,27.84,27.84,38.43,38.43,177.47,177.47,1147.15,1147.15,10,10,4,102.02,2025-01-15 20:00:00
2025-01-15,21:00:00,36.62,36.62,38.42,38.42,174.91,174.91,1133.71,1133.71,10,10,4,102.06,2025-01-15 21:00:00
2025-01-15,22:00:00,26.82,26.82,37.99,37.99,160.7,160.7,1205.37,1205.37,10,10,4,102,2025-01-15 22:00:00
2025-01-15,23:00:00,18.13,18.13,37.25,37.25,185.18,185.18,1035.94,1035.94,9.68,9.68,3.98,101.49,2025-01-15 23:00:00
2025-01-16,0:00:00,15.84,15.84,38.11,38.11,201.62,201.62,902.28,902.28,10,10,4,101.91,2025-01-16 0:00:00
2025-01-16,1:00:00,14.83,14.83,37.85,37.85,204.12,204.12,912.58,912.58,9.83,9.83,4,101.93,2025-01-16 1:00:00
2025-01-16,2:00:00,17.19,17.19,39.29,39.29,226.12,226.12,821.85,821.85,10.45,10.45,4.01,102.24,2025-01-16 2:00:00
2025-01-16,3:00:00,17.89,17.89,38.37,38.37,213.44,213.44,929.2,929.2,10,10,4,102.01,2025-01-16 3:00:00
2025-01-16,4:00:00,18.46,18.46,38,38,197.34,197.34,1021.99,1021.99,10,10,4.99,127.16,2025-01-16 4:00:00
2025-01-16,5:00:00,22.43,22.43,38.28,38.28,210.08,210.08,964.89,964.89,10.02,10.02,6.18,157.61,2025-01-16 5:00:00
2025-01-16,6:00:00,17.42,17.42,38.23,38.23,204.89,204.89,1001.43,1001.43,10,10,5.25,133.81,2025-01-16 6:00:00
2025-01-16,7:00:00,21.03,21.03,38.03,38.03,200.98,200.98,1004.24,1004.24,10,10,4.27,108.92,2025-01-16 7:00:00
2025-01-16,8:00:00,20.6,20.6,37.84,37.84,182.76,182.76,1207.19,1207.19,10,10,7.84,199.93,2025-01-16 8:00:00
2025-01-16,9:00:00,22.65,22.65,37.43,37.43,163.76,163.76,1216.34,1216.34,10,10,9.24,235.51,2025-01-16 9:00:00
2025-01-16,10:00:00,19.29,19.29,37.72,37.72,170.55,170.55,1154.63,1154.63,10,10,8.7,221.76,2025-01-16 10:00:00
2025-01-16,11:00:00,20.98,20.98,38.16,38.16,178.49,178.49,955.18,955.18,9.99,9.99,9.3,237.13,2025-01-16 11:00:00
2025-01-16,12:00:00,29.02,29.02,37.87,37.87,169.79,169.79,1150.36,1150.36,9.83,9.83,9.21,234.83,2025-01-16 12:00:00
2025-01-16,13:00:00,38.75,38.75,38.57,38.57,168.54,168.54,1076.64,1076.64,10,10,5.77,147.2,2025-01-16 13:00:00
2025-01-16,14:00:00,48.47,3.15,32.15,3.44,103.56,11.41,809.67,69.07,12.44,1.58,4,7.56,2025-01-16 14:00:00
2025-01-16,15:00:00,24.39,19.8,32.07,30.76,175.65,145.84,922.56,741.47,10.05,8.16,4,81.39,2025-01-16 15:00:00
2025-01-16,16:00:00,39.74,39.74,38.86,38.86,198.25,198.25,893.85,893.85,10,10,4,101.98,2025-01-16 16:00:00
2025-01-16,17:00:00,31.56,31.56,39.06,39.06,211.17,211.17,840.64,840.64,10,10,4,102.05,2025-01-16 17:00:00
2025-01-16,18:00:00,41.02,41.02,39.23,39.23,206.47,206.47,850.16,850.16,10.04,10.04,4,102.07,2025-01-16 18:00:00
2025-01-16,19:00:00,53.99,53.99,40.12,40.12,211.75,211.75,825.94,825.94,10.52,10.52,4,102,2025-01-16 19:00:00
